region,subregion,country,org,iso3,year,total_sum_count
Africa,Sub-Saharan Africa,South Sudan,UNHCR,SSD,2022,246
Africa,Sub-Saharan Africa,South Sudan,UNICEF,SSD,2022,198
Africa,Sub-Saharan Africa,South Sudan,WFP,SSD,2022,497
Africa,Sub-Saharan Africa,South Sudan,WHO,SSD,2022,45
Africa,Sub-Saharan Africa,Swaziland,FAO,SWZ,2022,3
Africa,Sub-Saharan Africa,Swaziland,IOM,SWZ,2022,1
Africa,Sub-Saharan Africa,Swaziland,UN,SWZ,2022,16
Africa,Sub-Saharan Africa,Swaziland,UNAIDS,SWZ,2022,4
Africa,Sub-Saharan Africa,Swaziland,UNDP,SWZ,2022,21
Africa,Sub-Saharan Africa,Swaziland,UNESCO,SWZ,2022,4
Africa,Sub-Saharan Africa,Swaziland,UNFPA,SWZ,2022,10
Africa,Sub-Saharan Africa,Swaziland,UNICEF,SWZ,2022,22
Africa,Sub-Saharan Africa,Swaziland,WFP,SWZ,2022,23
Africa,Sub-Saharan Africa,Swaziland,WHO,SWZ,2022,16
Africa,Sub-Saharan Africa,Swaziland,WMO,SWZ,2022,1
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",FAO,TZA,2022,14
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",IAEA,TZA,2022,1
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",ICAO,TZA,2022,1
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",IFAD,TZA,2022,6
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",ILO,TZA,2022,29
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",IOM,TZA,2022,84
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",ITU,TZA,2022,2
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",UN,TZA,2022,235
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",UN WOMEN,TZA,2022,14
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",UNAIDS,TZA,2022,8
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",UNDP,TZA,2022,68
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",UNESCO,TZA,2022,17
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",UNFPA,TZA,2022,38
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",UNHCR,TZA,2022,217
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",UNICEF,TZA,2022,129
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",UNIDO,TZA,2022,3
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",UNOPS,TZA,2022,2
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",UNRWA,TZA,2022,1
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",WFP,TZA,2022,111
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",WHO,TZA,2022,60
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",WIPO,TZA,2022,1
Africa,Sub-Saharan Africa,"Tanzania, United Republic Of",WMO,TZA,2022,2
Africa,Sub-Saharan Africa,Togo,FAO,TGO,2022,10
Africa,Sub-Saharan Africa,Togo,IAEA,TGO,2022,1
Africa,Sub-Saharan Africa,Togo,ICAO,TGO,2022,3
Africa,Sub-Saharan Africa,Togo,IFAD,TGO,2022,4
Africa,Sub-Saharan Africa,Togo,ILO,TGO,2022,2
Africa,Sub-Saharan Africa,Togo,IOM,TGO,2022,10
Africa,Sub-Saharan Africa,Togo,ITLOS,TGO,2022,1
Africa,Sub-Saharan Africa,Togo,UN,TGO,2022,62
Africa,Sub-Saharan Africa,Togo,UN WOMEN,TGO,2022,1
Africa,Sub-Saharan Africa,Togo,UNAIDS,TGO,2022,4
Africa,Sub-Saharan Africa,Togo,UNDP,TGO,2022,38
Africa,Sub-Saharan Africa,Togo,UNESCO,TGO,2022,13
Africa,Sub-Saharan Africa,Togo,UNFPA,TGO,2022,20
Africa,Sub-Saharan Africa,Togo,UNHCR,TGO,2022,31
Africa,Sub-Saharan Africa,Togo,UNICEF,TGO,2022,48
Africa,Sub-Saharan Africa,Togo,UNIDO,TGO,2022,1
Africa,Sub-Saharan Africa,Togo,UNOPS,TGO,2022,2
Africa,Sub-Saharan Africa,Togo,WFP,TGO,2022,20
Africa,Sub-Saharan Africa,Togo,WHO,TGO,2022,31
Africa,Sub-Saharan Africa,Togo,WIPO,TGO,2022,1
Africa,Sub-Saharan Africa,Uganda,CTBTO,UGA,2022,2
Africa,Sub-Saharan Africa,Uganda,FAO,UGA,2022,26
Africa,Sub-Saharan Africa,Uganda,IAEA,UGA,2022,6
Africa,Sub-Saharan Africa,Uganda,ICAO,UGA,2022,3
Africa,Sub-Saharan Africa,Uganda,ICSC,UGA,2022,1
Africa,Sub-Saharan Africa,Uganda,IFAD,UGA,2022,10
Africa,Sub-Saharan Africa,Uganda,ILO,UGA,2022,28
Africa,Sub-Saharan Africa,Uganda,IMO,UGA,2022,1
Africa,Sub-Saharan Africa,Uganda,IOM,UGA,2022,120
Africa,Sub-Saharan Africa,Uganda,ITC,UGA,2022,2
Africa,Sub-Saharan Africa,Uganda,ITU,UGA,2022,6
Africa,Sub-Saharan Africa,Uganda,PAHO,UGA,2022,1
Africa,Sub-Saharan Africa,Uganda,UN,UGA,2022,649
Africa,Sub-Saharan Africa,Uganda,UN WOMEN,UGA,2022,33
Africa,Sub-Saharan Africa,Uganda,UNAIDS,UGA,2022,17
Africa,Sub-Saharan Africa,Uganda,UNDP,UGA,2022,109
Africa,Sub-Saharan Africa,Uganda,UNESCO,UGA,2022,13
Africa,Sub-Saharan Africa,Uganda,UNFCCC,UGA,2022,1
Africa,Sub-Saharan Africa,Uganda,UNFPA,UGA,2022,69
Africa,Sub-Saharan Africa,Uganda,UNHCR,UGA,2022,527
Africa,Sub-Saharan Africa,Uganda,UNICC,UGA,2022,1
Africa,Sub-Saharan Africa,Uganda,UNICEF,UGA,2022,254
Africa,Sub-Saharan Africa,Uganda,UNIDO,UGA,2022,2
Africa,Sub-Saharan Africa,Uganda,UNJSPF,UGA,2022,1
Africa,Sub-Saharan Africa,Uganda,UNOPS,UGA,2022,10
Africa,Sub-Saharan Africa,Uganda,UNRWA,UGA,2022,6
Africa,Sub-Saharan Africa,Uganda,WFP,UGA,2022,193
Africa,Sub-Saharan Africa,Uganda,WHO,UGA,2022,122
Africa,Sub-Saharan Africa,Uganda,WIPO,UGA,2022,4
Africa,Sub-Saharan Africa,Zambia,FAO,ZMB,2022,12
Africa,Sub-Saharan Africa,Zambia,IAEA,ZMB,2022,2
Africa,Sub-Saharan Africa,Zambia,IFAD,ZMB,2022,5
Africa,Sub-Saharan Africa,Zambia,ILO,ZMB,2022,27
Africa,Sub-Saharan Africa,Zambia,IOM,ZMB,2022,15
Africa,Sub-Saharan Africa,Zambia,ITC,ZMB,2022,3
Africa,Sub-Saharan Africa,Zambia,ITU,ZMB,2022,2
Africa,Sub-Saharan Africa,Zambia,UN,ZMB,2022,74
Africa,Sub-Saharan Africa,Zambia,UN WOMEN,ZMB,2022,1
Africa,Sub-Saharan Africa,Zambia,UNAIDS,ZMB,2022,7
Africa,Sub-Saharan Africa,Zambia,UNDP,ZMB,2022,35
Africa,Sub-Saharan Africa,Zambia,UNESCO,ZMB,2022,8
Africa,Sub-Saharan Africa,Zambia,UNFPA,ZMB,2022,26
Africa,Sub-Saharan Africa,Zambia,UNHCR,ZMB,2022,59
Africa,Sub-Saharan Africa,Zambia,UNICEF,ZMB,2022,100
Africa,Sub-Saharan Africa,Zambia,UNIDO,ZMB,2022,3
Africa,Sub-Saharan Africa,Zambia,UNJSPF,ZMB,2022,3
Africa,Sub-Saharan Africa,Zambia,UNOPS,ZMB,2022,1
Africa,Sub-Saharan Africa,Zambia,WFP,ZMB,2022,48
Africa,Sub-Saharan Africa,Zambia,WHO,ZMB,2022,37
Africa,Sub-Saharan Africa,Zambia,WIPO,ZMB,2022,1
Africa,Sub-Saharan Africa,Zimbabwe,CTBTO,ZWE,2022,1
Africa,Sub-Saharan Africa,Zimbabwe,FAO,ZWE,2022,32
Africa,Sub-Saharan Africa,Zimbabwe,IAEA,ZWE,2022,9
Africa,Sub-Saharan Africa,Zimbabwe,ICAO,ZWE,2022,1
Africa,Sub-Saharan Africa,Zimbabwe,ICSC,ZWE,2022,1
Africa,Sub-Saharan Africa,Zimbabwe,IFAD,ZWE,2022,7
Africa,Sub-Saharan Africa,Zimbabwe,ILO,ZWE,2022,27
Africa,Sub-Saharan Africa,Zimbabwe,IOM,ZWE,2022,40
Africa,Sub-Saharan Africa,Zimbabwe,ITC,ZWE,2022,4
Africa,Sub-Saharan Africa,Zimbabwe,ITCILO,ZWE,2022,1
Africa,Sub-Saharan Africa,Zimbabwe,ITU,ZWE,2022,2
Africa,Sub-Saharan Africa,Zimbabwe,UN,ZWE,2022,141
Africa,Sub-Saharan Africa,Zimbabwe,UN WOMEN,ZWE,2022,14
Africa,Sub-Saharan Africa,Zimbabwe,UNAIDS,ZWE,2022,8
Africa,Sub-Saharan Africa,Zimbabwe,UNDP,ZWE,2022,87
Africa,Sub-Saharan Africa,Zimbabwe,UNESCO,ZWE,2022,22
Africa,Sub-Saharan Africa,Zimbabwe,UNFCCC,ZWE,2022,3
Africa,Sub-Saharan Africa,Zimbabwe,UNFPA,ZWE,2022,45
Africa,Sub-Saharan Africa,Zimbabwe,UNHCR,ZWE,2022,49
Africa,Sub-Saharan Africa,Zimbabwe,UNICC,ZWE,2022,1
Africa,Sub-Saharan Africa,Zimbabwe,UNICEF,ZWE,2022,192
Africa,Sub-Saharan Africa,Zimbabwe,UNIDO,ZWE,2022,2
Africa,Sub-Saharan Africa,Zimbabwe,UNJSPF,ZWE,2022,3
Africa,Sub-Saharan Africa,Zimbabwe,UNOPS,ZWE,2022,6
Africa,Sub-Saharan Africa,Zimbabwe,UNRWA,ZWE,2022,2
Africa,Sub-Saharan Africa,Zimbabwe,WFP,ZWE,2022,123
Africa,Sub-Saharan Africa,Zimbabwe,WHO,ZWE,2022,100
Africa,Sub-Saharan Africa,Zimbabwe,WIPO,ZWE,2022,4
Africa,Sub-Saharan Africa,Zimbabwe,WMO,ZWE,2022,2
Americas,Latin America and the Caribbean,Antigua And Barbuda,ICAO,ATG,2022,1
Americas,Latin America and the Caribbean,Antigua And Barbuda,UN,ATG,2022,7
Americas,Latin America and the Caribbean,Antigua And Barbuda,UN WOMEN,ATG,2022,1
Americas,Latin America and the Caribbean,Antigua And Barbuda,UNDP,ATG,2022,1
Americas,Latin America and the Caribbean,Antigua And Barbuda,UNESCO,ATG,2022,1
Americas,Latin America and the Caribbean,Argentina,CTBTO,ARG,2022,3
Americas,Latin America and the Caribbean,Argentina,FAO,ARG,2022,22
Americas,Latin America and the Caribbean,Argentina,IAEA,ARG,2022,18
Americas,Latin America and the Caribbean,Argentina,ICAO,ARG,2022,5
Americas,Latin America and the Caribbean,Argentina,IFAD,ARG,2022,11
Americas,Latin America and the Caribbean,Argentina,ILO,ARG,2022,42
Americas,Latin America and the Caribbean,Argentina,IMO,ARG,2022,2
Americas,Latin America and the Caribbean,Argentina,IOM,ARG,2022,15
Americas,Latin America and the Caribbean,Argentina,ITC,ARG,2022,7
Americas,Latin America and the Caribbean,Argentina,ITCILO,ARG,2022,3
Americas,Latin America and the Caribbean,Argentina,ITU,ARG,2022,6
Americas,Latin America and the Caribbean,Argentina,PAHO,ARG,2022,36
Americas,Latin America and the Caribbean,Argentina,UN,ARG,2022,189
Americas,Latin America and the Caribbean,Argentina,UN WOMEN,ARG,2022,3
Americas,Latin America and the Caribbean,Argentina,UNAIDS,ARG,2022,3
Americas,Latin America and the Caribbean,Argentina,UNDP,ARG,2022,64
Americas,Latin America and the Caribbean,Argentina,UNESCO,ARG,2022,35
Americas,Latin America and the Caribbean,Argentina,UNFCCC,ARG,2022,4
Americas,Latin America and the Caribbean,Argentina,UNFPA,ARG,2022,6
Americas,Latin America and the Caribbean,Argentina,UNHCR,ARG,2022,38
Americas,Latin America and the Caribbean,Argentina,UNICC,ARG,2022,2
Americas,Latin America and the Caribbean,Argentina,UNICEF,ARG,2022,120
Americas,Latin America and the Caribbean,Argentina,UNIDO,ARG,2022,6
Americas,Latin America and the Caribbean,Argentina,UNOPS,ARG,2022,2
Americas,Latin America and the Caribbean,Argentina,UNRWA,ARG,2022,1
Americas,Latin America and the Caribbean,Argentina,UNWTO,ARG,2022,3
Americas,Latin America and the Caribbean,Argentina,WFP,ARG,2022,3
Americas,Latin America and the Caribbean,Argentina,WHO,ARG,2022,17
Americas,Latin America and the Caribbean,Argentina,WIPO,ARG,2022,10
Americas,Latin America and the Caribbean,Argentina,WMO,ARG,2022,3
Americas,Latin America and the Caribbean,Bahamas,IMO,BHS,2022,1
Americas,Latin America and the Caribbean,Bahamas,ITU,BHS,2022,1
Americas,Latin America and the Caribbean,Bahamas,PAHO,BHS,2022,3
Americas,Latin America and the Caribbean,Bahamas,UN,BHS,2022,12
Americas,Latin America and the Caribbean,Bahamas,UNESCO,BHS,2022,1
Americas,Latin America and the Caribbean,Bahamas,UNFCCC,BHS,2022,1
Americas,Latin America and the Caribbean,Barbados,FAO,BRB,2022,11
Americas,Latin America and the Caribbean,Barbados,IFAD,BRB,2022,1
Americas,Latin America and the Caribbean,Barbados,ILO,BRB,2022,1
Americas,Latin America and the Caribbean,Barbados,IOM,BRB,2022,1
Americas,Latin America and the Caribbean,Barbados,ITC,BRB,2022,1
Americas,Latin America and the Caribbean,Barbados,ITU,BRB,2022,1
Americas,Latin America and the Caribbean,Barbados,PAHO,BRB,2022,10
Americas,Latin America and the Caribbean,Barbados,UN,BRB,2022,30
Americas,Latin America and the Caribbean,Barbados,UN WOMEN,BRB,2022,7
Americas,Latin America and the Caribbean,Barbados,UNDP,BRB,2022,17
Americas,Latin America and the Caribbean,Barbados,UNESCO,BRB,2022,2
Americas,Latin America and the Caribbean,Barbados,UNFCCC,BRB,2022,1
Americas,Latin America and the Caribbean,Barbados,UNFPA,BRB,2022,1
Americas,Latin America and the Caribbean,Barbados,UNICEF,BRB,2022,19
Americas,Latin America and the Caribbean,Barbados,WFP,BRB,2022,6
Americas,Latin America and the Caribbean,Barbados,WMO,BRB,2022,2
Americas,Latin America and the Caribbean,Belize,FAO,BLZ,2022,1
Americas,Latin America and the Caribbean,Belize,ILO,BLZ,2022,1
Americas,Latin America and the Caribbean,Belize,PAHO,BLZ,2022,7
Americas,Latin America and the Caribbean,Belize,UN,BLZ,2022,9
Americas,Latin America and the Caribbean,Belize,UNAIDS,BLZ,2022,1
Americas,Latin America and the Caribbean,Belize,UNDP,BLZ,2022,5
Americas,Latin America and the Caribbean,Belize,UNESCO,BLZ,2022,1
Americas,Latin America and the Caribbean,Belize,UNFPA,BLZ,2022,4
Americas,Latin America and the Caribbean,Belize,UNHCR,BLZ,2022,4
Americas,Latin America and the Caribbean,Belize,UNICEF,BLZ,2022,14
Americas,Latin America and the Caribbean,Belize,UNOPS,BLZ,2022,1
Americas,Latin America and the Caribbean,Bolivia,FAO,BOL,2022,13
Americas,Latin America and the Caribbean,Bolivia,IAEA,BOL,2022,3
Americas,Latin America and the Caribbean,Bolivia,ICAO,BOL,2022,2
Americas,Latin America and the Caribbean,Bolivia,IFAD,BOL,2022,4
Americas,Latin America and the Caribbean,Bolivia,ILO,BOL,2022,7
Americas,Latin America and the Caribbean,Bolivia,IOM,BOL,2022,5
Americas,Latin America and the Caribbean,Bolivia,ITC,BOL,2022,2
Americas,Latin America and the Caribbean,Bolivia,ITCILO,BOL,2022,1
Americas,Latin America and the Caribbean,Bolivia,ITU,BOL,2022,1
Americas,Latin America and the Caribbean,Bolivia,PAHO,BOL,2022,20
Americas,Latin America and the Caribbean,Bolivia,UN,BOL,2022,46
Americas,Latin America and the Caribbean,Bolivia,UN WOMEN,BOL,2022,3
Americas,Latin America and the Caribbean,Bolivia,UNDP,BOL,2022,22
Americas,Latin America and the Caribbean,Bolivia,UNESCO,BOL,2022,3
Americas,Latin America and the Caribbean,Bolivia,UNFCCC,BOL,2022,2
Americas,Latin America and the Caribbean,Bolivia,UNFPA,BOL,2022,15
Americas,Latin America and the Caribbean,Bolivia,UNHCR,BOL,2022,1
Americas,Latin America and the Caribbean,Bolivia,UNICEF,BOL,2022,51
Americas,Latin America and the Caribbean,Bolivia,UNIDO,BOL,2022,1
Americas,Latin America and the Caribbean,Bolivia,UNOPS,BOL,2022,3
Americas,Latin America and the Caribbean,Bolivia,WFP,BOL,2022,8
Americas,Latin America and the Caribbean,Bolivia,WHO,BOL,2022,4
Americas,Latin America and the Caribbean,Bolivia,WIPO,BOL,2022,1
Americas,Latin America and the Caribbean,Brazil,CTBTO,BRA,2022,2
Americas,Latin America and the Caribbean,Brazil,FAO,BRA,2022,47
Americas,Latin America and the Caribbean,Brazil,IAEA,BRA,2022,18
Americas,Latin America and the Caribbean,Brazil,ICAO,BRA,2022,13
Americas,Latin America and the Caribbean,Brazil,ICJ,BRA,2022,1
Americas,Latin America and the Caribbean,Brazil,ICSC,BRA,2022,1
Americas,Latin America and the Caribbean,Brazil,IFAD,BRA,2022,11
Americas,Latin America and the Caribbean,Brazil,ILO,BRA,2022,65
Americas,Latin America and the Caribbean,Brazil,IMO,BRA,2022,4
Americas,Latin America and the Caribbean,Brazil,IOM,BRA,2022,11
Americas,Latin America and the Caribbean,Brazil,ITC,BRA,2022,8
Americas,Latin America and the Caribbean,Brazil,ITCILO,BRA,2022,1
Americas,Latin America and the Caribbean,Brazil,ITU,BRA,2022,13
Americas,Latin America and the Caribbean,Brazil,PAHO,BRA,2022,87
Americas,Latin America and the Caribbean,Brazil,UN,BRA,2022,241
Americas,Latin America and the Caribbean,Brazil,UN WOMEN,BRA,2022,14
Americas,Latin America and the Caribbean,Brazil,UNAIDS,BRA,2022,9
Americas,Latin America and the Caribbean,Brazil,UNDP,BRA,2022,60
Americas,Latin America and the Caribbean,Brazil,UNESCO,BRA,2022,42
Americas,Latin America and the Caribbean,Brazil,UNFCCC,BRA,2022,7
Americas,Latin America and the Caribbean,Brazil,UNFPA,BRA,2022,14
Americas,Latin America and the Caribbean,Brazil,UNHCR,BRA,2022,115
Americas,Latin America and the Caribbean,Brazil,UNICEF,BRA,2022,161
Americas,Latin America and the Caribbean,Brazil,UNIDO,BRA,2022,5
Americas,Latin America and the Caribbean,Brazil,UNJSPF,BRA,2022,3
Americas,Latin America and the Caribbean,Brazil,UNOPS,BRA,2022,4
Americas,Latin America and the Caribbean,Brazil,UNRWA,BRA,2022,1
Americas,Latin America and the Caribbean,Brazil,UNSSC,BRA,2022,2
Americas,Latin America and the Caribbean,Brazil,UPU,BRA,2022,5
Americas,Latin America and the Caribbean,Brazil,WFP,BRA,2022,27
Americas,Latin America and the Caribbean,Brazil,WHO,BRA,2022,40
Americas,Latin America and the Caribbean,Brazil,WIPO,BRA,2022,10
Americas,Latin America and the Caribbean,Brazil,WMO,BRA,2022,4
Americas,Latin America and the Caribbean,Chile,CTBTO,CHL,2022,1
Americas,Latin America and the Caribbean,Chile,FAO,CHL,2022,45
Americas,Latin America and the Caribbean,Chile,IAEA,CHL,2022,5
Americas,Latin America and the Caribbean,Chile,ICAO,CHL,2022,1
Americas,Latin America and the Caribbean,Chile,IFAD,CHL,2022,3
Americas,Latin America and the Caribbean,Chile,ILO,CHL,2022,21
Americas,Latin America and the Caribbean,Chile,IMO,CHL,2022,3
Americas,Latin America and the Caribbean,Chile,IOM,CHL,2022,3
Americas,Latin America and the Caribbean,Chile,ISA,CHL,2022,2
Americas,Latin America and the Caribbean,Chile,ITCILO,CHL,2022,3
Americas,Latin America and the Caribbean,Chile,ITLOS,CHL,2022,1
Americas,Latin America and the Caribbean,Chile,ITU,CHL,2022,1
Americas,Latin America and the Caribbean,Chile,PAHO,CHL,2022,21
Americas,Latin America and the Caribbean,Chile,UN,CHL,2022,391
Americas,Latin America and the Caribbean,Chile,UN WOMEN,CHL,2022,1
Americas,Latin America and the Caribbean,Chile,UNDP,CHL,2022,17
Americas,Latin America and the Caribbean,Chile,UNESCO,CHL,2022,17
Americas,Latin America and the Caribbean,Chile,UNFCCC,CHL,2022,1
Americas,Latin America and the Caribbean,Chile,UNFPA,CHL,2022,2
Americas,Latin America and the Caribbean,Chile,UNHCR,CHL,2022,17
Americas,Latin America and the Caribbean,Chile,UNICEF,CHL,2022,45
Americas,Latin America and the Caribbean,Chile,UNIDO,CHL,2022,1
Americas,Latin America and the Caribbean,Chile,UNOPS,CHL,2022,1
Americas,Latin America and the Caribbean,Chile,UPU,CHL,2022,1
Americas,Latin America and the Caribbean,Chile,WFP,CHL,2022,6
Americas,Latin America and the Caribbean,Chile,WHO,CHL,2022,7
Americas,Latin America and the Caribbean,Chile,WIPO,CHL,2022,1
Americas,Latin America and the Caribbean,Chile,WMO,CHL,2022,1
Americas,Latin America and the Caribbean,Colombia,CTBTO,COL,2022,1
Americas,Latin America and the Caribbean,Colombia,FAO,COL,2022,20
Americas,Latin America and the Caribbean,Colombia,IAEA,COL,2022,10
Americas,Latin America and the Caribbean,Colombia,ICAO,COL,2022,5
Americas,Latin America and the Caribbean,Colombia,IFAD,COL,2022,5
Americas,Latin America and the Caribbean,Colombia,ILO,COL,2022,33
Americas,Latin America and the Caribbean,Colombia,IMO,COL,2022,4
Americas,Latin America and the Caribbean,Colombia,IOM,COL,2022,351
Americas,Latin America and the Caribbean,Colombia,ITC,COL,2022,4
Americas,Latin America and the Caribbean,Colombia,ITLOS,COL,2022,1
Americas,Latin America and the Caribbean,Colombia,ITU,COL,2022,10
Americas,Latin America and the Caribbean,Colombia,PAHO,COL,2022,66
Americas,Latin America and the Caribbean,Colombia,UN,COL,2022,302
Americas,Latin America and the Caribbean,Colombia,UN WOMEN,COL,2022,17
Americas,Latin America and the Caribbean,Colombia,UNAIDS,COL,2022,3
Americas,Latin America and the Caribbean,Colombia,UNDP,COL,2022,69
Americas,Latin America and the Caribbean,Colombia,UNESCO,COL,2022,12
Americas,Latin America and the Caribbean,Colombia,UNFPA,COL,2022,13
Americas,Latin America and the Caribbean,Colombia,UNHCR,COL,2022,176
Americas,Latin America and the Caribbean,Colombia,UNICC,COL,2022,2
Americas,Latin America and the Caribbean,Colombia,UNICEF,COL,2022,109
Americas,Latin America and the Caribbean,Colombia,UNIDO,COL,2022,3
Americas,Latin America and the Caribbean,Colombia,UNITAR,COL,2022,1
Americas,Latin America and the Caribbean,Colombia,UNJSPF,COL,2022,1
Americas,Latin America and the Caribbean,Colombia,UNOPS,COL,2022,3
Americas,Latin America and the Caribbean,Colombia,UNRWA,COL,2022,1
Americas,Latin America and the Caribbean,Colombia,UNWTO,COL,2022,1
Americas,Latin America and the Caribbean,Colombia,WFP,COL,2022,107
Americas,Latin America and the Caribbean,Colombia,WHO,COL,2022,15
Americas,Latin America and the Caribbean,Colombia,WIPO,COL,2022,12
Americas,Latin America and the Caribbean,Colombia,WMO,COL,2022,3
Americas,Latin America and the Caribbean,Costa Rica,FAO,CRI,2022,8
Americas,Latin America and the Caribbean,Costa Rica,IAEA,CRI,2022,7
Americas,Latin America and the Caribbean,Costa Rica,ICAO,CRI,2022,5
Americas,Latin America and the Caribbean,Costa Rica,IFAD,CRI,2022,1
Americas,Latin America and the Caribbean,Costa Rica,ILO,CRI,2022,37
Americas,Latin America and the Caribbean,Costa Rica,IOM,CRI,2022,13
Americas,Latin America and the Caribbean,Costa Rica,ITU,CRI,2022,1
Americas,Latin America and the Caribbean,Costa Rica,PAHO,CRI,2022,13
Americas,Latin America and the Caribbean,Costa Rica,UN,CRI,2022,37
Americas,Latin America and the Caribbean,Costa Rica,UN WOMEN,CRI,2022,2
Americas,Latin America and the Caribbean,Costa Rica,UNDP,CRI,2022,15
Americas,Latin America and the Caribbean,Costa Rica,UNESCO,CRI,2022,7
Americas,Latin America and the Caribbean,Costa Rica,UNFCCC,CRI,2022,1
Americas,Latin America and the Caribbean,Costa Rica,UNFPA,CRI,2022,7
Americas,Latin America and the Caribbean,Costa Rica,UNHCR,CRI,2022,36
Americas,Latin America and the Caribbean,Costa Rica,UNICEF,CRI,2022,20
Americas,Latin America and the Caribbean,Costa Rica,UNJSPF,CRI,2022,1
Americas,Latin America and the Caribbean,Costa Rica,UNOPS,CRI,2022,1
Americas,Latin America and the Caribbean,Costa Rica,WHO,CRI,2022,2
Americas,Latin America and the Caribbean,Costa Rica,WIPO,CRI,2022,2
Americas,Latin America and the Caribbean,Costa Rica,WMO,CRI,2022,3
Americas,Latin America and the Caribbean,Cuba,CTBTO,CUB,2022,1
Americas,Latin America and the Caribbean,Cuba,FAO,CUB,2022,4
Americas,Latin America and the Caribbean,Cuba,IAEA,CUB,2022,20
Americas,Latin America and the Caribbean,Cuba,ICSC,CUB,2022,1
Americas,Latin America and the Caribbean,Cuba,ILO,CUB,2022,1
Americas,Latin America and the Caribbean,Cuba,IOM,CUB,2022,2
Americas,Latin America and the Caribbean,Cuba,ITU,CUB,2022,1
Americas,Latin America and the Caribbean,Cuba,PAHO,CUB,2022,10
Americas,Latin America and the Caribbean,Cuba,UN,CUB,2022,26
Americas,Latin America and the Caribbean,Cuba,UNAIDS,CUB,2022,1
Americas,Latin America and the Caribbean,Cuba,UNDP,CUB,2022,24
Americas,Latin America and the Caribbean,Cuba,UNESCO,CUB,2022,18
Americas,Latin America and the Caribbean,Cuba,UNFPA,CUB,2022,4
Americas,Latin America and the Caribbean,Cuba,UNHCR,CUB,2022,3
Americas,Latin America and the Caribbean,Cuba,UNICC,CUB,2022,1
Americas,Latin America and the Caribbean,Cuba,UNICEF,CUB,2022,19
Americas,Latin America and the Caribbean,Cuba,UNIDO,CUB,2022,2
Americas,Latin America and the Caribbean,Cuba,UNOPS,CUB,2022,1
Americas,Latin America and the Caribbean,Cuba,WFP,CUB,2022,20
Americas,Latin America and the Caribbean,Cuba,WHO,CUB,2022,4
Americas,Latin America and the Caribbean,Cuba,WIPO,CUB,2022,2
Americas,Latin America and the Caribbean,Cuba,WMO,CUB,2022,1
Americas,Latin America and the Caribbean,Dominica,FAO,DMA,2022,1
Americas,Latin America and the Caribbean,Dominica,ICSC,DMA,2022,1
Americas,Latin America and the Caribbean,Dominica,ILO,DMA,2022,1
Americas,Latin America and the Caribbean,Dominica,IOM,DMA,2022,5
Americas,Latin America and the Caribbean,Dominica,ITU,DMA,2022,1
Americas,Latin America and the Caribbean,Dominica,PAHO,DMA,2022,1
Americas,Latin America and the Caribbean,Dominica,UN,DMA,2022,5
Americas,Latin America and the Caribbean,Dominica,UNDP,DMA,2022,1
Americas,Latin America and the Caribbean,Dominica,UNESCO,DMA,2022,2
Americas,Latin America and the Caribbean,Dominica,UNICEF,DMA,2022,1
Americas,Latin America and the Caribbean,Dominica,WFP,DMA,2022,1
Americas,Latin America and the Caribbean,Dominica,WMO,DMA,2022,1
Americas,Latin America and the Caribbean,Dominican Republic,CTBTO,DOM,2022,1
Americas,Latin America and the Caribbean,Dominican Republic,FAO,DOM,2022,9
Americas,Latin America and the Caribbean,Dominican Republic,IAEA,DOM,2022,2
Americas,Latin America and the Caribbean,Dominican Republic,ICAO,DOM,2022,3
Americas,Latin America and the Caribbean,Dominican Republic,IFAD,DOM,2022,1
Americas,Latin America and the Caribbean,Dominican Republic,ILO,DOM,2022,5
Americas,Latin America and the Caribbean,Dominican Republic,ITC,DOM,2022,2
Americas,Latin America and the Caribbean,Dominican Republic,ITU,DOM,2022,1
Americas,Latin America and the Caribbean,Dominican Republic,PAHO,DOM,2022,11
Americas,Latin America and the Caribbean,Dominican Republic,UN,DOM,2022,29
Americas,Latin America and the Caribbean,Dominican Republic,UN WOMEN,DOM,2022,2
