REGION,SUBREGION,COUNTRY,ORGCD,NATIO_ISO,YEAR,Total Sum of Count
Americas,Northern America,United States of America,UN WOMEN,USA,2021,92
Americas,Northern America,United States of America,UNAIDS,USA,2021,23
Americas,Northern America,United States of America,UNDP,USA,2021,287
Americas,Northern America,United States of America,UNESCO,USA,2021,38
Americas,Northern America,United States of America,UNFCCC,USA,2021,11
Americas,Northern America,United States of America,UNFPA,USA,2021,132
Americas,Northern America,United States of America,UNHCR,USA,2021,266
Americas,Northern America,United States of America,UNICC,USA,2021,21
Americas,Northern America,United States of America,UNICEF,USA,2021,473
Americas,Northern America,United States of America,UNIDO,USA,2021,1
Americas,Northern America,United States of America,UNITAR,USA,2021,4
Americas,Northern America,United States of America,UNJSPF,USA,2021,113
Americas,Northern America,United States of America,UNOPS,USA,2021,52
Americas,Northern America,United States of America,UNRWA,USA,2021,15
Americas,Northern America,United States of America,UNSSC,USA,2021,2
Americas,Northern America,United States of America,UNU,USA,2021,10
Americas,Northern America,United States of America,UNWTO,USA,2021,1
Americas,Northern America,United States of America,UPU,USA,2021,4
Americas,Northern America,United States of America,WFP,USA,2021,156
Americas,Northern America,United States of America,WHO,USA,2021,327
Americas,Northern America,United States of America,WIPO,USA,2021,53
Americas,Northern America,United States of America,WMO,USA,2021,14
Asia,Central Asia,Kazakhstan,CTBTO,KAZ,2021,2
Asia,Central Asia,Kazakhstan,FAO,KAZ,2021,3
Asia,Central Asia,Kazakhstan,IAEA,KAZ,2021,9
Asia,Central Asia,Kazakhstan,ILO,KAZ,2021,1
Asia,Central Asia,Kazakhstan,IOM,KAZ,2021,23
Asia,Central Asia,Kazakhstan,ITC,KAZ,2021,2
Asia,Central Asia,Kazakhstan,UN,KAZ,2021,48
Asia,Central Asia,Kazakhstan,UN WOMEN,KAZ,2021,7
Asia,Central Asia,Kazakhstan,UNAIDS,KAZ,2021,2
Asia,Central Asia,Kazakhstan,UNDP,KAZ,2021,33
Asia,Central Asia,Kazakhstan,UNESCO,KAZ,2021,11
Asia,Central Asia,Kazakhstan,UNFCCC,KAZ,2021,2
Asia,Central Asia,Kazakhstan,UNFPA,KAZ,2021,15
Asia,Central Asia,Kazakhstan,UNHCR,KAZ,2021,18
Asia,Central Asia,Kazakhstan,UNICC,KAZ,2021,1
Asia,Central Asia,Kazakhstan,UNICEF,KAZ,2021,36
Asia,Central Asia,Kazakhstan,UNIDO,KAZ,2021,1
Asia,Central Asia,Kazakhstan,UNSSC,KAZ,2021,1
Asia,Central Asia,Kazakhstan,WHO,KAZ,2021,16
Asia,Central Asia,Kazakhstan,WIPO,KAZ,2021,1
Asia,Central Asia,Kyrgyzstan,CTBTO,KGZ,2021,1
Asia,Central Asia,Kyrgyzstan,FAO,KGZ,2021,8
Asia,Central Asia,Kyrgyzstan,IAEA,KGZ,2021,2
Asia,Central Asia,Kyrgyzstan,ICAO,KGZ,2021,2
Asia,Central Asia,Kyrgyzstan,ILO,KGZ,2021,3
Asia,Central Asia,Kyrgyzstan,IOM,KGZ,2021,16
Asia,Central Asia,Kyrgyzstan,ITU,KGZ,2021,2
Asia,Central Asia,Kyrgyzstan,UN,KGZ,2021,54
Asia,Central Asia,Kyrgyzstan,UN WOMEN,KGZ,2021,10
Asia,Central Asia,Kyrgyzstan,UNAIDS,KGZ,2021,2
Asia,Central Asia,Kyrgyzstan,UNDP,KGZ,2021,47
Asia,Central Asia,Kyrgyzstan,UNESCO,KGZ,2021,3
Asia,Central Asia,Kyrgyzstan,UNFPA,KGZ,2021,17
Asia,Central Asia,Kyrgyzstan,UNHCR,KGZ,2021,22
Asia,Central Asia,Kyrgyzstan,UNICEF,KGZ,2021,42
Asia,Central Asia,Kyrgyzstan,UNIDO,KGZ,2021,2
Asia,Central Asia,Kyrgyzstan,UNITAR,KGZ,2021,1
Asia,Central Asia,Kyrgyzstan,UNJSPF,KGZ,2021,1
Asia,Central Asia,Kyrgyzstan,UPU,KGZ,2021,1
Asia,Central Asia,Kyrgyzstan,WFP,KGZ,2021,25
Asia,Central Asia,Kyrgyzstan,WHO,KGZ,2021,22
Asia,Central Asia,Kyrgyzstan,WIPO,KGZ,2021,1
Asia,Central Asia,Tajikistan,FAO,TJK,2021,11
Asia,Central Asia,Tajikistan,IAEA,TJK,2021,2
Asia,Central Asia,Tajikistan,ILO,TJK,2021,2
Asia,Central Asia,Tajikistan,IOM,TJK,2021,15
Asia,Central Asia,Tajikistan,ITU,TJK,2021,1
Asia,Central Asia,Tajikistan,UN,TJK,2021,52
Asia,Central Asia,Tajikistan,UN WOMEN,TJK,2021,2
Asia,Central Asia,Tajikistan,UNAIDS,TJK,2021,3
Asia,Central Asia,Tajikistan,UNDP,TJK,2021,37
Asia,Central Asia,Tajikistan,UNESCO,TJK,2021,2
Asia,Central Asia,Tajikistan,UNFPA,TJK,2021,18
Asia,Central Asia,Tajikistan,UNHCR,TJK,2021,16
Asia,Central Asia,Tajikistan,UNICEF,TJK,2021,61
Asia,Central Asia,Tajikistan,UNIDO,TJK,2021,1
Asia,Central Asia,Tajikistan,UNOPS,TJK,2021,2
Asia,Central Asia,Tajikistan,WFP,TJK,2021,43
Asia,Central Asia,Tajikistan,WHO,TJK,2021,19
Asia,Central Asia,Turkmenistan,CTBTO,TKM,2021,1
Asia,Central Asia,Turkmenistan,FAO,TKM,2021,2
Asia,Central Asia,Turkmenistan,IOM,TKM,2021,5
Asia,Central Asia,Turkmenistan,UN,TKM,2021,37
Asia,Central Asia,Turkmenistan,UNDP,TKM,2021,22
Asia,Central Asia,Turkmenistan,UNESCO,TKM,2021,1
Asia,Central Asia,Turkmenistan,UNFPA,TKM,2021,13
Asia,Central Asia,Turkmenistan,UNHCR,TKM,2021,3
Asia,Central Asia,Turkmenistan,UNICEF,TKM,2021,23
Asia,Central Asia,Turkmenistan,WHO,TKM,2021,17
Asia,Central Asia,Uzbekistan,CTBTO,UZB,2021,1
Asia,Central Asia,Uzbekistan,FAO,UZB,2021,3
Asia,Central Asia,Uzbekistan,IAEA,UZB,2021,5
Asia,Central Asia,Uzbekistan,IFAD,UZB,2021,3
Asia,Central Asia,Uzbekistan,ILO,UZB,2021,4
Asia,Central Asia,Uzbekistan,ITC,UZB,2021,1
Asia,Central Asia,Uzbekistan,ITU,UZB,2021,1
Asia,Central Asia,Uzbekistan,PAHO,UZB,2021,1
Asia,Central Asia,Uzbekistan,UN,UZB,2021,69
Asia,Central Asia,Uzbekistan,UN WOMEN,UZB,2021,1
Asia,Central Asia,Uzbekistan,UNAIDS,UZB,2021,4
Asia,Central Asia,Uzbekistan,UNDP,UZB,2021,53
Asia,Central Asia,Uzbekistan,UNESCO,UZB,2021,8
Asia,Central Asia,Uzbekistan,UNFCCC,UZB,2021,1
Asia,Central Asia,Uzbekistan,UNFPA,UZB,2021,22
Asia,Central Asia,Uzbekistan,UNHCR,UZB,2021,9
Asia,Central Asia,Uzbekistan,UNICEF,UZB,2021,50
Asia,Central Asia,Uzbekistan,UNIDO,UZB,2021,1
Asia,Central Asia,Uzbekistan,UNJSPF,UZB,2021,1
Asia,Central Asia,Uzbekistan,UNOPS,UZB,2021,1
Asia,Central Asia,Uzbekistan,UNWTO,UZB,2021,1
Asia,Central Asia,Uzbekistan,WFP,UZB,2021,1
Asia,Central Asia,Uzbekistan,WHO,UZB,2021,27
Asia,Central Asia,Uzbekistan,WIPO,UZB,2021,2
Asia,Eastern Asia,China,CTBTO,CHN,2021,8
Asia,Eastern Asia,China,FAO,CHN,2021,93
Asia,Eastern Asia,China,IAEA,CHN,2021,49
Asia,Eastern Asia,China,ICAO,CHN,2021,27
Asia,Eastern Asia,China,ICSC,CHN,2021,1
Asia,Eastern Asia,China,IFAD,CHN,2021,11
Asia,Eastern Asia,China,ILO,CHN,2021,45
Asia,Eastern Asia,China,IMO,CHN,2021,9
Asia,Eastern Asia,China,IOM,CHN,2021,11
Asia,Eastern Asia,China,ISA,CHN,2021,2
Asia,Eastern Asia,China,ITC,CHN,2021,5
Asia,Eastern Asia,China,ITCILO,CHN,2021,1
Asia,Eastern Asia,China,ITU,CHN,2021,34
Asia,Eastern Asia,China,UN,CHN,2021,569
Asia,Eastern Asia,China,UN WOMEN,CHN,2021,11
Asia,Eastern Asia,China,UNAIDS,CHN,2021,9
Asia,Eastern Asia,China,UNDP,CHN,2021,66
Asia,Eastern Asia,China,UNESCO,CHN,2021,57
Asia,Eastern Asia,China,UNFCCC,CHN,2021,8
Asia,Eastern Asia,China,UNFPA,CHN,2021,24
Asia,Eastern Asia,China,UNHCR,CHN,2021,42
Asia,Eastern Asia,China,UNICC,CHN,2021,3
Asia,Eastern Asia,China,UNICEF,CHN,2021,133
Asia,Eastern Asia,China,UNIDO,CHN,2021,27
Asia,Eastern Asia,China,UNJSPF,CHN,2021,11
Asia,Eastern Asia,China,UNOPS,CHN,2021,3
Asia,Eastern Asia,China,UNU,CHN,2021,3
Asia,Eastern Asia,China,UNWTO,CHN,2021,1
Asia,Eastern Asia,China,UPU,CHN,2021,4
Asia,Eastern Asia,China,WFP,CHN,2021,30
Asia,Eastern Asia,China,WHO,CHN,2021,100
Asia,Eastern Asia,China,WIPO,CHN,2021,53
Asia,Eastern Asia,China,WMO,CHN,2021,21
Asia,Eastern Asia,Japan,CTBTO,JPN,2021,4
Asia,Eastern Asia,Japan,FAO,JPN,2021,66
Asia,Eastern Asia,Japan,IAEA,JPN,2021,51
Asia,Eastern Asia,Japan,ICAO,JPN,2021,8
Asia,Eastern Asia,Japan,ICSC,JPN,2021,1
Asia,Eastern Asia,Japan,IFAD,JPN,2021,7
Asia,Eastern Asia,Japan,ILO,JPN,2021,54
Asia,Eastern Asia,Japan,IMO,JPN,2021,3
Asia,Eastern Asia,Japan,IOM,JPN,2021,42
Asia,Eastern Asia,Japan,ISA,JPN,2021,1
Asia,Eastern Asia,Japan,ITC,JPN,2021,3
Asia,Eastern Asia,Japan,ITU,JPN,2021,8
Asia,Eastern Asia,Japan,JIU,JPN,2021,2
Asia,Eastern Asia,Japan,PAHO,JPN,2021,1
Asia,Eastern Asia,Japan,UN,JPN,2021,280
Asia,Eastern Asia,Japan,UN WOMEN,JPN,2021,10
Asia,Eastern Asia,Japan,UNAIDS,JPN,2021,4
Asia,Eastern Asia,Japan,UNDP,JPN,2021,78
Asia,Eastern Asia,Japan,UNESCO,JPN,2021,55
Asia,Eastern Asia,Japan,UNFCCC,JPN,2021,9
Asia,Eastern Asia,Japan,UNFPA,JPN,2021,23
Asia,Eastern Asia,Japan,UNHCR,JPN,2021,92
Asia,Eastern Asia,Japan,UNICEF,JPN,2021,114
Asia,Eastern Asia,Japan,UNIDO,JPN,2021,20
Asia,Eastern Asia,Japan,UNITAR,JPN,2021,3
Asia,Eastern Asia,Japan,UNJSPF,JPN,2021,10
Asia,Eastern Asia,Japan,UNOPS,JPN,2021,8
Asia,Eastern Asia,Japan,UNRWA,JPN,2021,4
Asia,Eastern Asia,Japan,UNU,JPN,2021,18
Asia,Eastern Asia,Japan,UPU,JPN,2021,2
Asia,Eastern Asia,Japan,WFP,JPN,2021,71
Asia,Eastern Asia,Japan,WHO,JPN,2021,76
Asia,Eastern Asia,Japan,WIPO,JPN,2021,43
Asia,Eastern Asia,Japan,WMO,JPN,2021,8
Asia,Eastern Asia,Mongolia,FAO,MNG,2021,4
Asia,Eastern Asia,Mongolia,IAEA,MNG,2021,4
Asia,Eastern Asia,Mongolia,ILO,MNG,2021,8
Asia,Eastern Asia,Mongolia,IOM,MNG,2021,17
Asia,Eastern Asia,Mongolia,ITC,MNG,2021,1
Asia,Eastern Asia,Mongolia,JIU,MNG,2021,1
Asia,Eastern Asia,Mongolia,UN,MNG,2021,30
Asia,Eastern Asia,Mongolia,UN WOMEN,MNG,2021,2
Asia,Eastern Asia,Mongolia,UNDP,MNG,2021,28
Asia,Eastern Asia,Mongolia,UNESCO,MNG,2021,2
Asia,Eastern Asia,Mongolia,UNFCCC,MNG,2021,1
Asia,Eastern Asia,Mongolia,UNFPA,MNG,2021,24
Asia,Eastern Asia,Mongolia,UNHCR,MNG,2021,1
Asia,Eastern Asia,Mongolia,UNICEF,MNG,2021,38
Asia,Eastern Asia,Mongolia,UNJSPF,MNG,2021,1
Asia,Eastern Asia,Mongolia,UNOPS,MNG,2021,1
Asia,Eastern Asia,Mongolia,UPU,MNG,2021,1
Asia,Eastern Asia,Mongolia,WFP,MNG,2021,1
Asia,Eastern Asia,Mongolia,WHO,MNG,2021,27
Asia,Eastern Asia,Mongolia,WIPO,MNG,2021,3
Asia,Eastern Asia,Mongolia,WMO,MNG,2021,1
Asia,Eastern Asia,North Korea,FAO,PRK,2021,2
Asia,Eastern Asia,North Korea,ICAO,PRK,2021,7
Asia,Eastern Asia,North Korea,ISA,PRK,2021,1
Asia,Eastern Asia,North Korea,UN,PRK,2021,2
Asia,Eastern Asia,North Korea,UNDP,PRK,2021,4
Asia,Eastern Asia,North Korea,UNESCO,PRK,2021,2
Asia,Eastern Asia,North Korea,UNICEF,PRK,2021,2
Asia,Eastern Asia,North Korea,WFP,PRK,2021,1
Asia,Eastern Asia,North Korea,WHO,PRK,2021,3
Asia,Eastern Asia,North Korea,WIPO,PRK,2021,1
Asia,Eastern Asia,South Korea,CTBTO,KOR,2021,1
Asia,Eastern Asia,South Korea,FAO,KOR,2021,23
Asia,Eastern Asia,South Korea,IAEA,KOR,2021,33
Asia,Eastern Asia,South Korea,ICSC,KOR,2021,1
Asia,Eastern Asia,South Korea,IFAD,KOR,2021,4
Asia,Eastern Asia,South Korea,ILO,KOR,2021,17
Asia,Eastern Asia,South Korea,IMO,KOR,2021,3
Asia,Eastern Asia,South Korea,IOM,KOR,2021,16
Asia,Eastern Asia,South Korea,ITC,KOR,2021,2
Asia,Eastern Asia,South Korea,ITU,KOR,2021,10
Asia,Eastern Asia,South Korea,UN,KOR,2021,163
Asia,Eastern Asia,South Korea,UN WOMEN,KOR,2021,3
Asia,Eastern Asia,South Korea,UNDP,KOR,2021,26
Asia,Eastern Asia,South Korea,UNESCO,KOR,2021,19
Asia,Eastern Asia,South Korea,UNFCCC,KOR,2021,3
Asia,Eastern Asia,South Korea,UNFPA,KOR,2021,8
Asia,Eastern Asia,South Korea,UNHCR,KOR,2021,48
Asia,Eastern Asia,South Korea,UNICEF,KOR,2021,32
Asia,Eastern Asia,South Korea,UNIDO,KOR,2021,3
Asia,Eastern Asia,South Korea,UNJSPF,KOR,2021,5
Asia,Eastern Asia,South Korea,UNOPS,KOR,2021,1
Asia,Eastern Asia,South Korea,UNRWA,KOR,2021,1
Asia,Eastern Asia,South Korea,UNU,KOR,2021,1
Asia,Eastern Asia,South Korea,UNWTO,KOR,2021,2
Asia,Eastern Asia,South Korea,UPU,KOR,2021,1
Asia,Eastern Asia,South Korea,WFP,KOR,2021,21
Asia,Eastern Asia,South Korea,WHO,KOR,2021,42
Asia,Eastern Asia,South Korea,WIPO,KOR,2021,26
Asia,Eastern Asia,South Korea,WMO,KOR,2021,5
Asia,South-eastern Asia,Brunei Darussalam,FAO,BRN,2021,1
Asia,South-eastern Asia,Brunei Darussalam,UN,BRN,2021,2
Asia,South-eastern Asia,Cambodia,FAO,KHM,2021,11
Asia,South-eastern Asia,Cambodia,IAEA,KHM,2021,1
Asia,South-eastern Asia,Cambodia,ICAO,KHM,2021,1
Asia,South-eastern Asia,Cambodia,IFAD,KHM,2021,1
Asia,South-eastern Asia,Cambodia,ILO,KHM,2021,70
Asia,South-eastern Asia,Cambodia,IOM,KHM,2021,29
Asia,South-eastern Asia,Cambodia,UN,KHM,2021,72
Asia,South-eastern Asia,Cambodia,UN WOMEN,KHM,2021,1
Asia,South-eastern Asia,Cambodia,UNAIDS,KHM,2021,3
Asia,South-eastern Asia,Cambodia,UNDP,KHM,2021,46
Asia,South-eastern Asia,Cambodia,UNESCO,KHM,2021,14
Asia,South-eastern Asia,Cambodia,UNFPA,KHM,2021,18
Asia,South-eastern Asia,Cambodia,UNHCR,KHM,2021,2
Asia,South-eastern Asia,Cambodia,UNICEF,KHM,2021,86
Asia,South-eastern Asia,Cambodia,UNIDO,KHM,2021,1
Asia,South-eastern Asia,Cambodia,UNJSPF,KHM,2021,2
Asia,South-eastern Asia,Cambodia,UNOPS,KHM,2021,3
Asia,South-eastern Asia,Cambodia,UNWTO,KHM,2021,1
Asia,South-eastern Asia,Cambodia,WFP,KHM,2021,54
Asia,South-eastern Asia,Cambodia,WHO,KHM,2021,32
Asia,South-eastern Asia,Cambodia,WIPO,KHM,2021,3
Asia,South-eastern Asia,Indonesia,CTBTO,IDN,2021,2
Asia,South-eastern Asia,Indonesia,FAO,IDN,2021,10
Asia,South-eastern Asia,Indonesia,IAEA,IDN,2021,14
Asia,South-eastern Asia,Indonesia,ICAO,IDN,2021,2
Asia,South-eastern Asia,Indonesia,ICSC,IDN,2021,1
Asia,South-eastern Asia,Indonesia,IFAD,IDN,2021,6
Asia,South-eastern Asia,Indonesia,ILO,IDN,2021,46
Asia,South-eastern Asia,Indonesia,IOM,IDN,2021,201
Asia,South-eastern Asia,Indonesia,ITC,IDN,2021,1
Asia,South-eastern Asia,Indonesia,ITU,IDN,2021,3
Asia,South-eastern Asia,Indonesia,UN,IDN,2021,92
Asia,South-eastern Asia,Indonesia,UN WOMEN,IDN,2021,8
Asia,South-eastern Asia,Indonesia,UNAIDS,IDN,2021,5
Asia,South-eastern Asia,Indonesia,UNDP,IDN,2021,32
Asia,South-eastern Asia,Indonesia,UNESCO,IDN,2021,14
Asia,South-eastern Asia,Indonesia,UNFCCC,IDN,2021,4
Asia,South-eastern Asia,Indonesia,UNFPA,IDN,2021,27
Asia,South-eastern Asia,Indonesia,UNHCR,IDN,2021,33
Asia,South-eastern Asia,Indonesia,UNICEF,IDN,2021,166
Asia,South-eastern Asia,Indonesia,UNIDO,IDN,2021,4
Asia,South-eastern Asia,Indonesia,UNITAR,IDN,2021,1
Asia,South-eastern Asia,Indonesia,UNJSPF,IDN,2021,5
Asia,South-eastern Asia,Indonesia,UNWTO,IDN,2021,1
Asia,South-eastern Asia,Indonesia,UPU,IDN,2021,1
Asia,South-eastern Asia,Indonesia,WFP,IDN,2021,12
Asia,South-eastern Asia,Indonesia,WHO,IDN,2021,71
Asia,South-eastern Asia,Indonesia,WIPO,IDN,2021,2
Asia,South-eastern Asia,Indonesia,WMO,IDN,2021,2
Asia,South-eastern Asia,Laos,FAO,LAO,2021,5
Asia,South-eastern Asia,Laos,ILO,LAO,2021,13
Asia,South-eastern Asia,Laos,ITU,LAO,2021,1
Asia,South-eastern Asia,Laos,UN,LAO,2021,8
Asia,South-eastern Asia,Laos,UN WOMEN,LAO,2021,1
Asia,South-eastern Asia,Laos,UNAIDS,LAO,2021,1
Asia,South-eastern Asia,Laos,UNDP,LAO,2021,31
Asia,South-eastern Asia,Laos,UNESCO,LAO,2021,3
Asia,South-eastern Asia,Laos,UNFPA,LAO,2021,19
Asia,South-eastern Asia,Laos,UNICEF,LAO,2021,49
Asia,South-eastern Asia,Laos,UNIDO,LAO,2021,2
Asia,South-eastern Asia,Laos,WFP,LAO,2021,51
Asia,South-eastern Asia,Laos,WHO,LAO,2021,40
Asia,South-eastern Asia,Malaysia,FAO,MYS,2021,2
Asia,South-eastern Asia,Malaysia,IAEA,MYS,2021,14
Asia,South-eastern Asia,Malaysia,ICAO,MYS,2021,2
Asia,South-eastern Asia,Malaysia,IFAD,MYS,2021,1
Asia,South-eastern Asia,Malaysia,ILO,MYS,2021,10
Asia,South-eastern Asia,Malaysia,IOM,MYS,2021,2
Asia,South-eastern Asia,Malaysia,ITC,MYS,2021,2
Asia,South-eastern Asia,Malaysia,ITU,MYS,2021,7
Asia,South-eastern Asia,Malaysia,UN,MYS,2021,52
Asia,South-eastern Asia,Malaysia,UN WOMEN,MYS,2021,1
Asia,South-eastern Asia,Malaysia,UNAIDS,MYS,2021,1
Asia,South-eastern Asia,Malaysia,UNDP,MYS,2021,298
Asia,South-eastern Asia,Malaysia,UNESCO,MYS,2021,3
Asia,South-eastern Asia,Malaysia,UNFCCC,MYS,2021,3
Asia,South-eastern Asia,Malaysia,UNFPA,MYS,2021,7
Asia,South-eastern Asia,Malaysia,UNHCR,MYS,2021,107
Asia,South-eastern Asia,Malaysia,UNICC,MYS,2021,1
Asia,South-eastern Asia,Malaysia,UNICEF,MYS,2021,65
Asia,South-eastern Asia,Malaysia,UNIDO,MYS,2021,1
Asia,South-eastern Asia,Malaysia,UNJSPF,MYS,2021,2
Asia,South-eastern Asia,Malaysia,UNOPS,MYS,2021,3
Asia,South-eastern Asia,Malaysia,UNRWA,MYS,2021,1
Asia,South-eastern Asia,Malaysia,UNU,MYS,2021,16
Asia,South-eastern Asia,Malaysia,UPU,MYS,2021,1
Asia,South-eastern Asia,Malaysia,WFP,MYS,2021,12
Asia,South-eastern Asia,Malaysia,WHO,MYS,2021,259
Asia,South-eastern Asia,Malaysia,WIPO,MYS,2021,3
Asia,South-eastern Asia,Myanmar,CTBTO,MMR,2021,2
Asia,South-eastern Asia,Myanmar,FAO,MMR,2021,6
Asia,South-eastern Asia,Myanmar,IAEA,MMR,2021,3
Asia,South-eastern Asia,Myanmar,ILO,MMR,2021,52
Asia,South-eastern Asia,Myanmar,IOM,MMR,2021,19
Asia,South-eastern Asia,Myanmar,ITU,MMR,2021,1
Asia,South-eastern Asia,Myanmar,UN,MMR,2021,125
Asia,South-eastern Asia,Myanmar,UN WOMEN,MMR,2021,14
Asia,South-eastern Asia,Myanmar,UNAIDS,MMR,2021,12
Asia,South-eastern Asia,Myanmar,UNDP,MMR,2021,55
Asia,South-eastern Asia,Myanmar,UNESCO,MMR,2021,1
Asia,South-eastern Asia,Myanmar,UNFCCC,MMR,2021,1
Asia,South-eastern Asia,Myanmar,UNFPA,MMR,2021,53
Asia,South-eastern Asia,Myanmar,UNHCR,MMR,2021,87
Asia,South-eastern Asia,Myanmar,UNICC,MMR,2021,2
Asia,South-eastern Asia,Myanmar,UNICEF,MMR,2021,197
Asia,South-eastern Asia,Myanmar,UNITAR,MMR,2021,1
Asia,South-eastern Asia,Myanmar,UNJSPF,MMR,2021,1
Asia,South-eastern Asia,Myanmar,UNOPS,MMR,2021,7
Asia,South-eastern Asia,Myanmar,UNU,MMR,2021,1
Asia,South-eastern Asia,Myanmar,WFP,MMR,2021,229
Asia,South-eastern Asia,Myanmar,WHO,MMR,2021,61
Asia,South-eastern Asia,Myanmar,WIPO,MMR,2021,3
Asia,South-eastern Asia,Philippines,CEB,PHL,2021,2
Asia,South-eastern Asia,Philippines,CTBTO,PHL,2021,7
Asia,South-eastern Asia,Philippines,FAO,PHL,2021,16
Asia,South-eastern Asia,Philippines,IAEA,PHL,2021,45
Asia,South-eastern Asia,Philippines,ICAO,PHL,2021,1
Asia,South-eastern Asia,Philippines,ICSC,PHL,2021,3
Asia,South-eastern Asia,Philippines,IFAD,PHL,2021,10
Asia,South-eastern Asia,Philippines,ILO,PHL,2021,62
Asia,South-eastern Asia,Philippines,IMO,PHL,2021,2
Asia,South-eastern Asia,Philippines,IOM,PHL,2021,531
Asia,South-eastern Asia,Philippines,ITCILO,PHL,2021,2
Asia,South-eastern Asia,Philippines,ITU,PHL,2021,16
Asia,South-eastern Asia,Philippines,PAHO,PHL,2021,3
Asia,South-eastern Asia,Philippines,UN,PHL,2021,610
Asia,South-eastern Asia,Philippines,UN WOMEN,PHL,2021,8
Asia,South-eastern Asia,Philippines,UNAIDS,PHL,2021,23
Asia,South-eastern Asia,Philippines,UNDP,PHL,2021,76
Asia,South-eastern Asia,Philippines,UNESCO,PHL,2021,17
Asia,South-eastern Asia,Philippines,UNFCCC,PHL,2021,5
Asia,South-eastern Asia,Philippines,UNFPA,PHL,2021,40
Asia,South-eastern Asia,Philippines,UNHCR,PHL,2021,70
Asia,South-eastern Asia,Philippines,UNICC,PHL,2021,8
Asia,South-eastern Asia,Philippines,UNICEF,PHL,2021,166
Asia,South-eastern Asia,Philippines,UNIDO,PHL,2021,26
Asia,South-eastern Asia,Philippines,UNITAR,PHL,2021,3
Asia,South-eastern Asia,Philippines,UNJSPF,PHL,2021,16
Asia,South-eastern Asia,Philippines,UNOPS,PHL,2021,4
Asia,South-eastern Asia,Philippines,UNRWA,PHL,2021,1
Asia,South-eastern Asia,Philippines,UPU,PHL,2021,2
Asia,South-eastern Asia,Philippines,WFP,PHL,2021,38
Asia,South-eastern Asia,Philippines,WHO,PHL,2021,318
Asia,South-eastern Asia,Philippines,WIPO,PHL,2021,10
Asia,South-eastern Asia,Philippines,WMO,PHL,2021,1
Asia,South-eastern Asia,Singapore,FAO,SGP,2021,2
Asia,South-eastern Asia,Singapore,IAEA,SGP,2021,3
Asia,South-eastern Asia,Singapore,ICAO,SGP,2021,2
Asia,South-eastern Asia,Singapore,ILO,SGP,2021,2
Asia,South-eastern Asia,Singapore,IMO,SGP,2021,1
Asia,South-eastern Asia,Singapore,IOM,SGP,2021,1
Asia,South-eastern Asia,Singapore,ITU,SGP,2021,1
Asia,South-eastern Asia,Singapore,JIU,SGP,2021,1
Asia,South-eastern Asia,Singapore,PAHO,SGP,2021,2
Asia,South-eastern Asia,Singapore,UN,SGP,2021,32
Asia,South-eastern Asia,Singapore,UNDP,SGP,2021,3
Asia,South-eastern Asia,Singapore,UNESCO,SGP,2021,2
Asia,South-eastern Asia,Singapore,UNFPA,SGP,2021,1
Asia,South-eastern Asia,Singapore,UNHCR,SGP,2021,1
Asia,South-eastern Asia,Singapore,UNICEF,SGP,2021,1
Asia,South-eastern Asia,Singapore,UNJSPF,SGP,2021,1
Asia,South-eastern Asia,Singapore,UNU,SGP,2021,1
Asia,South-eastern Asia,Singapore,WFP,SGP,2021,1
Asia,South-eastern Asia,Singapore,WHO,SGP,2021,3
Asia,South-eastern Asia,Singapore,WIPO,SGP,2021,2
Asia,South-eastern Asia,Singapore,WMO,SGP,2021,1
Asia,South-eastern Asia,Thailand,CTBTO,THA,2021,1
Asia,South-eastern Asia,Thailand,FAO,THA,2021,60
Asia,South-eastern Asia,Thailand,IAEA,THA,2021,9
Asia,South-eastern Asia,Thailand,ICAO,THA,2021,16
Asia,South-eastern Asia,Thailand,IFAD,THA,2021,1
Asia,South-eastern Asia,Thailand,ILO,THA,2021,85
Asia,South-eastern Asia,Thailand,IOM,THA,2021,107
Asia,South-eastern Asia,Thailand,ITC,THA,2021,1
Asia,South-eastern Asia,Thailand,ITU,THA,2021,3
Asia,South-eastern Asia,Thailand,UN,THA,2021,414
Asia,South-eastern Asia,Thailand,UN WOMEN,THA,2021,22
Asia,South-eastern Asia,Thailand,UNAIDS,THA,2021,13
Asia,South-eastern Asia,Thailand,UNDP,THA,2021,64
Asia,South-eastern Asia,Thailand,UNESCO,THA,2021,16
Asia,South-eastern Asia,Thailand,UNFCCC,THA,2021,1
Asia,South-eastern Asia,Thailand,UNFPA,THA,2021,22
Asia,South-eastern Asia,Thailand,UNHCR,THA,2021,87
Asia,South-eastern Asia,Thailand,UNICEF,THA,2021,93
Asia,South-eastern Asia,Thailand,UNIDO,THA,2021,4
Asia,South-eastern Asia,Thailand,UNJSPF,THA,2021,3
Asia,South-eastern Asia,Thailand,UNOPS,THA,2021,4
Asia,South-eastern Asia,Thailand,WFP,THA,2021,55
Asia,South-eastern Asia,Thailand,WHO,THA,2021,25
Asia,South-eastern Asia,Timor-Leste,FAO,TLS,2021,4
Asia,South-eastern Asia,Timor-Leste,ILO,TLS,2021,48
Asia,South-eastern Asia,Timor-Leste,IOM,TLS,2021,7
Asia,South-eastern Asia,Timor-Leste,UN,TLS,2021,24
Asia,South-eastern Asia,Timor-Leste,UN WOMEN,TLS,2021,8
Asia,South-eastern Asia,Timor-Leste,UNDP,TLS,2021,26
